name,country,region,locality,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Vercorin,Switzerland,,Vercorin,operating,yes,no,17,,1016,1328,2344,11,8,europe,,,https://openskimap.org/?obj=d6582b43907eabfba13b7f54f9c96dc569d64e62,d6582b43907eabfba13b7f54f9c96dc569d64e62,Point,46.238892,7.529083,https://www.openstreetmap.org/relation/9195450
Heimenschwand,Switzerland,,Heimenschwand,operating,yes,no,1,,163,1009,1172,1,1,europe,,,https://openskimap.org/?obj=8c8a9c4d39a5fd71db816b5498b2f1b1f4bd56f1,8c8a9c4d39a5fd71db816b5498b2f1b1f4bd56f1,Point,46.827986,7.678937,https://www.openstreetmap.org/relation/9210386
Langis-Glaubenberg,Switzerland,Obwalden,Stalden,operating,yes,yes,,20,36,1450,1486,1,1,europe,,,https://openskimap.org/?obj=540c384a09b24c54e8587966b6565999205903a8,540c384a09b24c54e8587966b6565999205903a8,Point,46.903389,8.1337,https://www.openstreetmap.org/relation/9210384
Hübeli,Switzerland,,Hergiswil b. Willisau,operating,yes,no,1,,98,723,821,1,1,europe,,,https://openskimap.org/?obj=ad0bbc5241dd52d78bcc6a832bf3766178231528,ad0bbc5241dd52d78bcc6a832bf3766178231528,Point,47.058686,7.95655,https://www.openstreetmap.org/relation/9210385
Chuderhüsi,Switzerland,,Röthenbach,operating,yes,no,0,,63,1024,1087,1,1,europe,,,https://openskimap.org/?obj=33f6c4e61158658ddd1a7d59eca690a3d08455f5,33f6c4e61158658ddd1a7d59eca690a3d08455f5,Point,46.874477,7.720566,https://www.openstreetmap.org/relation/9210388
Schindelberg Linden,Switzerland,,Linden,operating,yes,no,2,,174,922,1096,2,2,europe,,https://www.skilift-linden.ch,https://openskimap.org/?obj=9623bdf4344f0c21c58de78e38eb14b60bc3405c,9623bdf4344f0c21c58de78e38eb14b60bc3405c,Point,46.840096,7.678072,https://www.openstreetmap.org/relation/9210387
Sur Lyand,France,Auvergne-Rhône-Alpes,Corbonod,operating,no,yes,,21,160,1181,1341,,,europe,,https://sur-lyand.hautrhone-tourisme.fr/,https://openskimap.org/?obj=d554470eda0dd9a0f2e186a22dc5d31ad810e868,d554470eda0dd9a0f2e186a22dc5d31ad810e868,Point,45.950282,5.763987,https://www.openstreetmap.org/relation/9227542
Horben,Switzerland,Aargau,Beinwil,operating,yes,yes,0,19,42,754,796,1,1,europe,,,https://openskimap.org/?obj=d0d567e8794594f471c6405b53b4a74065ece962,d0d567e8794594f471c6405b53b4a74065ece962,Point,47.222413,8.318432,https://www.openstreetmap.org/relation/9210390
Schwengimatt,Switzerland,,Balsthal,operating,yes,no,2,,96,993,1089,1,1,europe,,,https://openskimap.org/?obj=bbaaa44e37e9419e3c2bfe2da32f377ee0d9ded4,bbaaa44e37e9419e3c2bfe2da32f377ee0d9ded4,Point,47.290307,7.674587,https://www.openstreetmap.org/relation/9246034
Eigenthal - Schwarzenberg,Switzerland,,Schwarzenberg,operating,no,yes,,16,165,947,1112,,,europe,,,https://openskimap.org/?obj=7c8efee05bc0d44dca773ce99275cbd884016b22,7c8efee05bc0d44dca773ce99275cbd884016b22,Point,47.003826,8.216757,https://www.openstreetmap.org/relation/9216899
Terre Ronde - La Praille,France,Auvergne-Rhône-Alpes,Plateau d'Hauteville,operating,yes,yes,1,2,107,1085,1192,2,2,europe,,,https://openskimap.org/?obj=3273ad481ec0a388816ee0f78f6ab78aef082586,3273ad481ec0a388816ee0f78f6ab78aef082586,Point,45.984721,5.634827,https://www.openstreetmap.org/relation/9227591
Schafmatt,Switzerland,Basel-Landschaft,Oltingen,operating,yes,no,1,,107,756,863,1,1,europe,,,https://openskimap.org/?obj=58f4bcaf6361223a4d33e38a3f38f9c5cc94b208,58f4bcaf6361223a4d33e38a3f38f9c5cc94b208,Point,47.421706,7.952778,https://www.openstreetmap.org/relation/9244610
Grandval,Switzerland,,Welschenrohr,operating,no,no,,,290,953,1243,1,1,europe,,,https://openskimap.org/?obj=ef69ec0b4ad6c5eb977cf12047c925e451770ca7,ef69ec0b4ad6c5eb977cf12047c925e451770ca7,Point,47.26305,7.428783,https://www.openstreetmap.org/relation/9244614
Feldenmaas,Switzerland,,Hedingen,operating,no,yes,,5,34,611,645,,,europe,,,https://openskimap.org/?obj=c01376f1c670a363504c2daa82cba5637ace5fd4,c01376f1c670a363504c2daa82cba5637ace5fd4,Point,47.299216,8.468886,https://www.openstreetmap.org/relation/9243764
Ghöch,Switzerland,,Bäretswil,operating,yes,no,1,,62,954,1016,2,2,europe,,,https://openskimap.org/?obj=8d7aa29e427bfd64545014c6784b38bc2e4815bc,8d7aa29e427bfd64545014c6784b38bc2e4815bc,Point,47.332672,8.900642,https://www.openstreetmap.org/relation/9246417
Mugi,Switzerland,,Glarus,operating,yes,no,0,,36,499,535,1,1,europe,,,https://openskimap.org/?obj=22375344fc401504c97ba2a445fb68f7e3ee06e4,22375344fc401504c97ba2a445fb68f7e3ee06e4,Point,47.062496,9.046959,https://www.openstreetmap.org/relation/9251401
Glarus - Dreieck,Switzerland,,Glarus,operating,yes,no,1,,182,506,688,1,1,europe,,,https://openskimap.org/?obj=ef64fd3d025cf78a343f93e88feb4b1e494121cf,ef64fd3d025cf78a343f93e88feb4b1e494121cf,Point,47.031596,9.063888,https://www.openstreetmap.org/relation/9251402
Euthal,Switzerland,,Euthal,operating,yes,no,0,,163,890,1053,1,1,europe,,,https://openskimap.org/?obj=d09ce6764cdfba4df5ba9cf65fa8bbc76d45ab4d,d09ce6764cdfba4df5ba9cf65fa8bbc76d45ab4d,Point,47.091942,8.823149,https://www.openstreetmap.org/relation/9246737
Wägital,Switzerland,,Vorderthal,operating,yes,no,1,,381,726,1107,1,1,europe,,,https://openskimap.org/?obj=66b969aa0ae5639a584a396e9935ee999e44d7f9,66b969aa0ae5639a584a396e9935ee999e44d7f9,Point,47.122182,8.884636,https://www.openstreetmap.org/relation/9253699
Krinau,Switzerland,,Krinau,operating,yes,no,0,,91,811,902,1,1,europe,,,https://openskimap.org/?obj=80d7ce6065888b636068709c98d261c92d3c7b4f,80d7ce6065888b636068709c98d261c92d3c7b4f,Point,47.314947,9.049671,https://www.openstreetmap.org/relation/9259670
Sattelegg,Switzerland,,Vorderthal,operating,yes,no,1,,32,1181,1213,1,1,europe,,,https://openskimap.org/?obj=784d4e929f844fe3c4e708f164f2e038fec6b738,784d4e929f844fe3c4e708f164f2e038fec6b738,Point,47.125611,8.84823,https://www.openstreetmap.org/relation/9252063
Bäretswil - Steig,Switzerland,,Bäretswil,operating,yes,no,1,,133,708,841,3,3,europe,,https://www.skiliftbaeretswil.ch,https://openskimap.org/?obj=ad5b7063f90361b1534cdf529f2a3617027ac546,ad5b7063f90361b1534cdf529f2a3617027ac546,Point,47.339372,8.864142,https://www.openstreetmap.org/relation/9259715
Sulzberg,Austria,Vorarlberg,Sulzberg,operating,yes,no,0,,35,967,1002,1,1,europe,,,https://openskimap.org/?obj=dd92418e2339f01d9ac627d37d2f4400f2c8cf52,dd92418e2339f01d9ac627d37d2f4400f2c8cf52,Point,47.521324,9.909074,https://www.openstreetmap.org/relation/9265428
Gähwil,Switzerland,,Kirchberg (SG),operating,yes,no,1,,148,742,890,1,1,europe,,,https://openskimap.org/?obj=e486cf40de288d00fef52297d75af7d98f3b7a85,e486cf40de288d00fef52297d75af7d98f3b7a85,Point,47.392637,9.002497,https://www.openstreetmap.org/relation/9262159
Sternenberg,Switzerland,,Sternenberg,operating,yes,no,0,,34,846,880,1,1,europe,,,https://openskimap.org/?obj=10f611f21beffae7a4882c072ecac179e4ad905b,10f611f21beffae7a4882c072ecac179e4ad905b,Point,47.385482,8.913766,https://www.openstreetmap.org/relation/9262157
Ricken,Switzerland,,Wattwil,operating,no,yes,,11,429,763,1192,,,europe,,,https://openskimap.org/?obj=73c2ddf37c00935fbc140a2ac3b737a6597cc3bc,73c2ddf37c00935fbc140a2ac3b737a6597cc3bc,Point,47.256679,9.068646,https://www.openstreetmap.org/relation/9256978
Escholzmatt - Marbach - Bumbach,Switzerland,,Escholzmatt-Marbach,operating,no,yes,,32,199,774,973,,,europe,,,https://openskimap.org/?obj=bd0e83c53e273f3c91dbcec0f3f9dc48c749b732,bd0e83c53e273f3c91dbcec0f3f9dc48c749b732,Point,46.874605,7.906016,https://www.openstreetmap.org/relation/9265400
Hagenberg,Austria,Vorarlberg,Sulzberg,operating,yes,no,3,,306,612,918,2,2,europe,,,https://openskimap.org/?obj=0d9ba95c9f923a638abdb09784e0775c0194b406,0d9ba95c9f923a638abdb09784e0775c0194b406,Point,47.532279,9.890213,https://www.openstreetmap.org/relation/9265429
Haldi,Switzerland,,Schattdorf,operating,yes,no,1,,142,1238,1380,3,2,europe,,,https://openskimap.org/?obj=9aaba5860a16a63a78b42abb3053edcb19f3a29b,9aaba5860a16a63a78b42abb3053edcb19f3a29b,Point,46.853653,8.687111,https://www.openstreetmap.org/relation/9284206
Wolzenalp,Switzerland,,Nesslau,operating,yes,no,8,,704,726,1430,6,5,europe,,,https://openskimap.org/?obj=abf248271477c32c3087392b1f7301547aaf452a,abf248271477c32c3087392b1f7301547aaf452a,Point,47.228723,9.156797,https://www.openstreetmap.org/relation/9282309
"Горнолыжный центр ""Некрасово""",Russia,Tula Oblast,Самылинка,operating,yes,no,2,,39,183,222,4,4,europe,,,https://openskimap.org/?obj=17fe48d7c2b08dcee950ae7b51130d8fc3531d43,17fe48d7c2b08dcee950ae7b51130d8fc3531d43,Point,54.293045,37.525557,https://www.openstreetmap.org/relation/9273497
Spitze,Switzerland,,Eggersriet,operating,yes,no,0,,48,877,925,1,1,europe,,,https://openskimap.org/?obj=6e9f970545ad6100d76b94826b9c74ba5cad4c89,6e9f970545ad6100d76b94826b9c74ba5cad4c89,Point,47.444358,9.480784,https://www.openstreetmap.org/relation/9288673
Gais,Switzerland,Appenzell Ausserrhoden,Gais,operating,yes,yes,1,20,63,961,1024,1,1,europe,,,https://openskimap.org/?obj=46cc8c887c0651d0a4e52ef2539b09f59aaa1701,46cc8c887c0651d0a4e52ef2539b09f59aaa1701,Point,47.354184,9.470222,https://www.openstreetmap.org/relation/9288676
Beckenhalde,Switzerland,,St. Gallen,operating,yes,no,0,,64,756,820,3,1,europe,,,https://openskimap.org/?obj=7f413228db5c31398490168973dc9393841fd657,7f413228db5c31398490168973dc9393841fd657,Point,47.413561,9.381809,https://www.openstreetmap.org/relation/9287764
Speicher,Switzerland,,Speicher,operating,yes,no,1,,97,919,1016,2,2,europe,,,https://openskimap.org/?obj=aec5caa1a22aa8c001152b8647272f769c92f583,aec5caa1a22aa8c001152b8647272f769c92f583,Point,47.412886,9.436178,https://www.openstreetmap.org/relation/9287761
Nollen,Switzerland,Thurgau,Wuppenau,operating,yes,no,0,,42,685,727,1,1,europe,,,https://openskimap.org/?obj=2cefe86a41fb1e65f6f1aecd84f28330076b64a8,2cefe86a41fb1e65f6f1aecd84f28330076b64a8,Point,47.493977,9.119931,https://www.openstreetmap.org/relation/9292907
Aggershausen,Germany,Baden-Württemberg,Dürbheim,operating,yes,no,1,,32,860,892,2,2,europe,,,https://openskimap.org/?obj=e3edd0612360094bde3fb157a6ba62d252f5cca4,e3edd0612360094bde3fb157a6ba62d252f5cca4,Point,48.077093,8.810209,https://www.openstreetmap.org/relation/9304023
Gonten,Switzerland,Appenzell Innerrhoden,Gontenbad,operating,no,yes,,28,278,872,1150,,,europe,,,https://openskimap.org/?obj=23b60b97596c82b968c11c3e8f4c4412f9237ff0,23b60b97596c82b968c11c3e8f4c4412f9237ff0,Point,47.322289,9.361747,https://www.openstreetmap.org/relation/9292745
Meßstetten,Germany,Baden-Württemberg,Meßstetten,operating,yes,yes,0,16,62,869,931,1,1,europe,,,https://openskimap.org/?obj=bea16b061951bda5c8f8cd56aea3e17e2e11c151,bea16b061951bda5c8f8cd56aea3e17e2e11c151,Point,48.163821,8.956826,https://www.openstreetmap.org/relation/9297583
Buchserberg-Malbun,Switzerland,,Sevelen,operating,yes,no,1,,101,1376,1477,1,1,europe,,,https://openskimap.org/?obj=f00a132ae5a568ccef0514ef0599b52a21bd5a0a,f00a132ae5a568ccef0514ef0599b52a21bd5a0a,Point,47.14646,9.430425,https://www.openstreetmap.org/relation/9298016
Truchtelfingen,Germany,Baden-Württemberg,Albstadt,operating,yes,no,0,,52,781,833,1,1,europe,,,https://openskimap.org/?obj=6973edb6339764d5729e2d581fae5c1e44c5f6b9,6973edb6339764d5729e2d581fae5c1e44c5f6b9,Point,48.236863,9.016558,https://www.openstreetmap.org/relation/9304024
Engstingen,Germany,Baden-Württemberg,Engstingen,operating,yes,yes,4,9,72,704,776,6,6,europe,,,https://openskimap.org/?obj=3ef364cb63fb4cfa51ade49d171a801bcc74c227,3ef364cb63fb4cfa51ade49d171a801bcc74c227,Point,48.385443,9.31962,https://www.openstreetmap.org/relation/9307195
Burgfelden,Germany,Baden-Württemberg,Albstadt,operating,no,yes,,11,65,882,947,,,europe,,,https://openskimap.org/?obj=e2af747efd49dbff8660626019c103ce40970096,e2af747efd49dbff8660626019c103ce40970096,Point,48.23359,8.942772,https://www.openstreetmap.org/relation/9304027
Waldstetten,Germany,Baden-Württemberg,Waldstetten,operating,yes,yes,0,2,29,560,589,1,1,europe,,,https://openskimap.org/?obj=0708bc0f70e3e8b178b9051d4e20a1f4d72f9fd3,0708bc0f70e3e8b178b9051d4e20a1f4d72f9fd3,Point,48.728205,9.830126,https://www.openstreetmap.org/relation/9322572
Deilingen,Germany,Baden-Württemberg,Deilingen,operating,yes,yes,0,18,39,868,907,1,1,europe,,,https://openskimap.org/?obj=5b2001397c4daa72031e2e80c904dcb9d63ad201,5b2001397c4daa72031e2e80c904dcb9d63ad201,Point,48.169827,8.802587,https://www.openstreetmap.org/relation/9311245
Pfeffingen,Germany,Baden-Württemberg,Albstadt,operating,yes,no,0,,58,749,807,1,1,europe,,,https://openskimap.org/?obj=a04705b9ae6dad6de48c413dec479a85d71b0b2c,a04705b9ae6dad6de48c413dec479a85d71b0b2c,Point,48.252176,8.962441,https://www.openstreetmap.org/relation/9304026
Olstalb-Lifte Aalen,Germany,Baden-Württemberg,Aalen,operating,yes,no,2,,121,536,657,1,1,europe,,,https://openskimap.org/?obj=6bc69475d6594d1c04d3653727ff9075ce975d7b,6bc69475d6594d1c04d3653727ff9075ce975d7b,Point,48.816277,10.080587,https://www.openstreetmap.org/relation/9313878
Fröhnd,Germany,Baden-Württemberg,Fröhnd,operating,yes,no,5,,294,696,990,1,1,europe,,,https://openskimap.org/?obj=8c6ebe370270900fef18f5a1dc2580b64bc0e1bd,8c6ebe370270900fef18f5a1dc2580b64bc0e1bd,Point,47.765709,7.863913,https://www.openstreetmap.org/relation/9316494
Salmendingen,Germany,Baden-Württemberg,Burladingen,operating,yes,yes,,11,84,795,879,3,3,europe,,,https://openskimap.org/?obj=edd5c4012dc44266de333751f15be8328f91029a,edd5c4012dc44266de333751f15be8328f91029a,Point,48.353742,9.103268,https://www.openstreetmap.org/relation/9308146
Gomadingen,Germany,Baden-Württemberg,Gomadingen,operating,no,yes,,23,154,658,812,,,europe,,,https://openskimap.org/?obj=dfd14506aeabac715604ea8e2170ab43d700309b,dfd14506aeabac715604ea8e2170ab43d700309b,Point,48.3814,9.388488,https://www.openstreetmap.org/relation/9308192
Hirtenteich,Germany,Baden-Württemberg,Essingen,operating,yes,no,4,,93,591,684,3,3,europe,,,https://openskimap.org/?obj=d4b64239e05cb37babe0fe5ab3db515add59104c,d4b64239e05cb37babe0fe5ab3db515add59104c,Point,48.78777,9.989544,https://www.openstreetmap.org/relation/9313877
Sonnenbühl,Germany,Baden-Württemberg,Willmandingen,operating,yes,yes,2,34,75,753,828,7,7,europe,,,https://openskimap.org/?obj=132f42bf032a065431f7c523384c73af826ec5cb,132f42bf032a065431f7c523384c73af826ec5cb,Point,48.391261,9.168606,https://www.openstreetmap.org/relation/9308008
Prutz,Austria,Tyrol,Prutz,operating,no,yes,,5,16,860,876,,,europe,,,https://openskimap.org/?obj=dbd388a41d33afc666b05abd6fd35495b70f5a1b,dbd388a41d33afc666b05abd6fd35495b70f5a1b,Point,47.083717,10.666625,https://www.openstreetmap.org/relation/9320238
Schuttannen,Austria,Vorarlberg,Hohenems,operating,yes,no,2,,168,1151,1319,2,2,europe,,,https://openskimap.org/?obj=4ec7517ac64d334bd8902b5f795510ff1cfab932,4ec7517ac64d334bd8902b5f795510ff1cfab932,Point,47.363408,9.742041,https://www.openstreetmap.org/relation/9323361
Hornberg,Germany,Baden-Württemberg,Schwäbisch Gmünd,operating,no,yes,,4,24,665,689,,,europe,,,https://openskimap.org/?obj=b8bb3e780a4f86837fd4d96c024c5b4cad43767f,b8bb3e780a4f86837fd4d96c024c5b4cad43767f,Point,48.746547,9.860653,https://www.openstreetmap.org/relation/9322573
Degenfeld,Germany,Baden-Württemberg,Schwäbisch Gmünd,operating,yes,yes,1,2,51,540,591,1,1,europe,,,https://openskimap.org/?obj=ee3f28813b46f9ed6c541d230d7aa0a66b30830d,ee3f28813b46f9ed6c541d230d7aa0a66b30830d,Point,48.724146,9.875637,https://www.openstreetmap.org/relation/9325857
Mieminger Plateau,Austria,Tyrol,Obsteig,operating,no,yes,,28,193,974,1167,,,europe,,,https://openskimap.org/?obj=ab533978298068869c1bec248f7be725b3816a96,ab533978298068869c1bec248f7be725b3816a96,Point,47.304735,10.897626,https://www.openstreetmap.org/relation/9320239
Onstmettingen,Germany,Baden-Württemberg,Albstadt,operating,yes,no,0,,15,876,891,2,2,europe,,,https://openskimap.org/?obj=9da595fc915d7ba58888cc6fb28dc9569c436b0a,9da595fc915d7ba58888cc6fb28dc9569c436b0a,Point,48.297162,8.982297,https://www.openstreetmap.org/relation/9325871
Selfranga,Switzerland,,Klosters Dorf,operating,yes,no,3,,171,1188,1359,3,3,europe,,,https://openskimap.org/?obj=26708c81657893f1b900c9a53025ae96d4e81f64,26708c81657893f1b900c9a53025ae96d4e81f64,Point,46.859551,9.887647,https://www.openstreetmap.org/relation/9326268
Bitz,Germany,Baden-Württemberg,Burladingen,operating,yes,yes,0,61,26,860,886,1,1,europe,,,https://openskimap.org/?obj=0cf0b7a0f597b3fba35ccaa0a0566a19da251672,0cf0b7a0f597b3fba35ccaa0a0566a19da251672,Point,48.253677,9.098865,https://www.openstreetmap.org/relation/9325907
Römerstein,Germany,Baden-Württemberg,Römerstein,operating,no,yes,,83,124,731,855,,,europe,,,https://openskimap.org/?obj=677a1174e981728bb627a2e1dceac94e8d10aef2,677a1174e981728bb627a2e1dceac94e8d10aef2,Point,48.481932,9.505572,https://www.openstreetmap.org/relation/9319122
Schatzalp/Strela,Switzerland,,Davos,operating,yes,no,6,,730,1613,2343,6,1,europe,Q2231763,,https://openskimap.org/?obj=c9dde3fc4c2fa0148ff3d5dd9f40d573f3329e9b,c9dde3fc4c2fa0148ff3d5dd9f40d573f3329e9b,Point,46.803233,9.819488,https://www.openstreetmap.org/relation/9326270
Burladingen,Germany,Baden-Württemberg,Burladingen,operating,yes,no,1,,160,742,902,1,1,europe,,,https://openskimap.org/?obj=60d2fd5a759d5f3b9f6b5269b95b9e013eede8f8,60d2fd5a759d5f3b9f6b5269b95b9e013eede8f8,Point,48.285973,9.095324,https://www.openstreetmap.org/relation/9325870
St. Johann,Germany,Baden-Württemberg,St. Johann,operating,no,yes,,16,96,685,781,,,europe,,,https://openskimap.org/?obj=fcdb08e91e4bf9050f28e79f3811e1e93d1b0400,fcdb08e91e4bf9050f28e79f3811e1e93d1b0400,Point,48.465572,9.353382,https://www.openstreetmap.org/relation/9331785
Pischa,Switzerland,,Davos,operating,yes,no,,,663,1803,2466,1,,europe,Q48180599,,https://openskimap.org/?obj=0ddc9252f44c91aac5af2ee5426d082d9db54d32,0ddc9252f44c91aac5af2ee5426d082d9db54d32,Point,46.806238,9.908266,https://www.openstreetmap.org/relation/9326269
Beiningen,Germany,Baden-Württemberg,Blaubeuren,operating,yes,no,1,,22,637,659,1,1,europe,,,https://openskimap.org/?obj=a5ce9459eb6406fadc6cae328274237f703c6705,a5ce9459eb6406fadc6cae328274237f703c6705,Point,48.381304,9.815044,https://www.openstreetmap.org/relation/9332078
Beiwald,Germany,Baden-Württemberg,Bad Urach,operating,yes,no,1,,70,710,780,2,2,europe,,,https://openskimap.org/?obj=965705900a65c947c09acffb17565734ecb3164e,965705900a65c947c09acffb17565734ecb3164e,Point,48.445512,9.400077,https://www.openstreetmap.org/relation/9331786
Madrisa,Switzerland,,Klosters Dorf,operating,yes,no,27,,1447,1156,2603,7,4,europe,,,https://openskimap.org/?obj=c1ae8c3b7620eecf6bc1981c79ded91aaa1ae568,c1ae8c3b7620eecf6bc1981c79ded91aaa1ae568,Point,46.909241,9.875668,https://www.openstreetmap.org/relation/9326271
Hapfere,Switzerland,,Plaffeien,operating,yes,no,1,,66,864,930,1,1,europe,,,https://openskimap.org/?obj=7e83808bf97e8388057c23c717696ca9ad52cc7a,7e83808bf97e8388057c23c717696ca9ad52cc7a,Point,46.733518,7.279764,https://www.openstreetmap.org/relation/9363435
Atzenberger Höhe,Germany,Baden-Württemberg,Bad Schussenried,operating,no,yes,,24,62,632,694,,,europe,,,https://openskimap.org/?obj=8b79d4c582476e6cff9069c1257c938fc326d022,8b79d4c582476e6cff9069c1257c938fc326d022,Point,47.984038,9.615011,https://www.openstreetmap.org/relation/9341665
Salzburger Kopf - Liebenscheid,Germany,Rhineland-Palatinate,Stein-Neukirch,operating,no,yes,,53,166,489,655,,,europe,,,https://openskimap.org/?obj=306247038f5671a56c430c58f46583cb82b5c288,306247038f5671a56c430c58f46583cb82b5c288,Point,50.680682,8.059887,https://www.openstreetmap.org/relation/9343286
La Chia,Switzerland,,Bulle,operating,yes,no,3,,301,996,1297,1,1,europe,,,https://openskimap.org/?obj=5e220e953ebe75265d6a53fe7624cd7c0b92c7f7,5e220e953ebe75265d6a53fe7624cd7c0b92c7f7,Point,46.58941,7.027042,https://www.openstreetmap.org/relation/9364491
Les Pléiades,Switzerland,Vaud,Blonay,operating,yes,no,0,,31,1315,1346,3,2,europe,,,https://openskimap.org/?obj=c733395ff9ebf5eb574c0cd839b2bf206e49dd02,c733395ff9ebf5eb574c0cd839b2bf206e49dd02,Point,46.477986,6.913259,https://www.openstreetmap.org/relation/9364493
Grimmialp,Switzerland,,Schwenden im Diemtigtal,operating,yes,no,9,,594,1230,1824,4,3,europe,,,https://openskimap.org/?obj=e9db6a1814c7a0ef68420aad334a2a5f6f2de862,e9db6a1814c7a0ef68420aad334a2a5f6f2de862,Point,46.557729,7.484313,https://www.openstreetmap.org/relation/9362720
Engen-Stetten,Germany,Baden-Württemberg,Geisingen,operating,no,yes,,8,37,789,826,,,europe,,,https://openskimap.org/?obj=446a7315715310f1f6e135afded6e5afdb525692,446a7315715310f1f6e135afded6e5afdb525692,Point,47.882935,8.70334,https://www.openstreetmap.org/relation/9341733
